customernumber;date;salutation;title;domain;datecreated;newsletter;model;paymenttype;deliverytype;invoicepostcode;delivpostcode;voucher;advertisingdatacode;case;numberitems;gift;entry;points;shippingcosts;deliverydatepromised;deliverydatereal;weight;remi;cancel;used;w0;w1;w2;w3;w4;w5;w6;w7;w8;w9;w10
47786;2008-08-04;1;0;4;2008-08-04;1;3;0;0;22;;0;;4;2;0;1;0;0;2008-08-19;2008-08-06;648;0;0;0;2;0;0;0;0;0;0;0;0;0;0
1695;2008-07-24;2;0;12;2008-07-24;0;1;3;0;10;;0;;5;12;0;0;0;0;2008-08-07;2008-09-10;3935;0;1;0;0;0;0;0;0;0;0;0;0;11;0
48419;2008-06-22;0;0;12;2008-06-22;1;2;3;0;26;;1;;2;4;0;1;0;0;2008-06-24;2008-06-23;1471;0;0;0;0;3;0;0;0;0;0;1;0;0;0
39616;2008-12-26;1;0;9;2008-12-26;0;1;2;0;01;;0;;3;1;0;0;0;0;2008-12-30;2008-12-27;415;0;0;0;1;0;0;0;0;0;0;0;0;0;0
10601;2008-09-16;0;0;0;2008-09-16;1;3;0;0;65;;0;;3;2;0;1;0;1;2008-09-17;2008-09-16;429;0;0;0;2;0;0;0;0;0;0;0;0;0;0
3919;2008-09-17;1;0;4;2008-09-17;1;3;0;0;99;;0;;4;4;0;1;0;0;2008-09-19;2008-09-18;475;0;0;0;2;0;2;0;0;0;0;0;0;0;0
17441;2008-11-30;0;0;12;2008-11-30;0;1;2;0;33;;0;BQ;1;1;0;0;0;0;2008-12-02;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
60389;2008-08-29;1;0;9;2008-08-29;0;3;0;0;99;;0;;2;1;0;1;0;1;2009-09-01;2008-09-04;572;0;0;0;0;1;0;0;0;0;0;0;0;0;0
41910;2008-12-28;1;0;0;2008-12-27;1;2;1;1;46;;0;;3;2;0;1;0;0;2008-12-30;2008-12-30;889;0;0;0;0;2;0;0;0;0;0;0;0;0;0
27668;2008-04-03;2;0;6;2008-04-03;0;1;0;0;08;;0;;2;1;0;0;0;1;2008-04-04;2008-04-03;156;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2784;2008-11-08;0;0;12;2008-11-08;1;1;0;0;87;;1;;3;2;0;0;0;0;2008-11-11;2008-11-10;497;0;0;1;2;0;0;0;0;0;0;0;0;0;0
39064;2008-11-11;0;0;12;2008-11-11;0;2;0;0;52;;1;;3;1;0;1;0;0;2008-11-12;2008-11-11;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0
11216;2008-11-25;1;0;8;2008-11-25;0;2;0;0;52;;1;;1;1;0;1;0;0;2008-11-27;2008-11-26;708;0;0;0;1;0;0;0;0;0;0;0;0;0;0
61928;2008-08-05;1;0;9;2008-08-05;0;1;0;0;01;;0;BO;4;1;0;0;0;0;2008-08-07;2008-08-06;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
11;2008-06-15;0;0;1;2008-06-15;0;1;2;0;44;;0;;3;3;0;0;0;0;2009-06-17;2009-03-02;873;0;1;0;2;0;0;0;0;0;0;0;0;0;0
14109;2008-07-13;0;0;9;2008-07-13;1;2;0;0;54;;1;;1;3;0;1;0;0;2008-07-15;2008-07-14;943;0;0;0;1;2;0;0;0;0;0;0;0;0;0
36375;2008-10-23;1;0;1;2008-10-23;0;1;0;0;26;;1;AX;1;1;0;0;0;0;2008-10-27;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
15783;2008-08-22;2;0;8;2008-08-22;0;1;0;0;74;;1;AR;1;1;0;0;0;0;2008-08-26;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
66002;2008-06-07;2;0;12;2008-06-07;0;1;3;0;81;;0;BQ;2;1;0;0;0;0;2008-06-10;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
52068;2008-12-19;1;0;11;2008-12-19;0;1;0;0;76;;0;;2;1;0;0;0;1;2008-12-22;2008-12-19;269;1;0;0;0;0;0;0;0;0;0;0;0;0;1
44811;2008-12-18;0;0;12;2008-12-18;0;2;2;0;42;;1;;2;2;0;1;0;0;2008-12-22;2008-12-20;1225;0;0;0;1;1;0;0;0;0;0;0;0;0;0
44571;2008-10-08;1;0;12;2008-10-08;0;1;2;0;53;;0;;4;2;0;0;0;0;2008-10-10;2008-10-09;722;0;0;0;0;0;0;0;0;0;0;0;0;0;3
844;2008-05-26;0;0;5;2008-05-26;0;3;1;1;22;;0;;2;2;0;1;0;0;2008-05-28;2008-05-27;748;0;0;0;1;1;0;0;0;0;0;0;0;0;0
20567;2008-07-23;0;0;8;2008-07-23;0;1;3;0;31;;0;BR;5;8;0;0;0;0;2008-08-06;2008-08-01;4000;0;0;0;1;0;7;0;0;0;0;0;0;0;0
9719;2008-07-23;0;0;9;2008-07-23;0;3;1;1;48;;0;;4;1;0;1;0;0;2008-08-06;2008-08-06;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
21322;2008-10-13;0;0;9;2008-10-13;0;2;3;0;40;;0;;2;1;0;1;0;0;2008-10-14;0000-00-00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
13866;2008-08-26;0;0;4;2008-08-26;0;1;2;0;90;;0;;4;1;0;0;0;0;2008-08-28;2008-08-27;931;0;0;0;0;0;1;0;0;0;0;0;0;0;0
19584;2008-06-19;0;0;4;2008-06-19;0;1;0;0;82;;0;;1;1;0;0;0;0;2008-06-23;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
1102;2008-06-04;2;0;8;2008-06-04;0;2;0;0;52;52;0;;5;2;0;1;0;0;2008-06-17;2008-06-21;996;2;0;0;1;0;0;0;0;0;0;0;0;1;0
49866;2008-05-05;0;0;6;2008-05-05;0;1;0;0;48;;0;;3;1;0;0;0;0;2008-05-07;2008-05-06;796;0;0;0;0;0;0;0;0;0;0;0;0;0;1
60721;2008-08-29;1;0;5;2008-08-29;0;2;3;0;44;;0;;4;3;0;1;0;0;2008-09-01;2008-08-30;850;0;0;0;1;0;0;0;1;0;0;0;0;1;0
31522;2008-12-28;0;0;4;2008-12-28;1;2;1;1;50;;0;;3;3;0;1;0;0;2008-12-30;2008-12-30;1217;0;0;0;2;1;0;0;0;0;0;0;0;0;0
57057;2008-10-06;0;0;9;2008-10-06;1;2;0;0;42;;0;;4;1;0;1;0;0;2008-10-08;2008-10-07;744;0;0;0;1;0;0;0;0;0;0;0;0;0;0
63974;2008-08-21;0;0;9;2008-08-21;0;1;0;0;44;;1;;1;1;0;0;0;0;2008-08-25;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
36114;2008-06-16;2;0;12;2008-06-16;0;1;0;0;70;;1;AH;1;1;0;0;0;0;2008-06-17;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
3211;2008-09-17;0;0;4;2008-09-17;1;1;0;0;42;;1;AX;1;1;0;0;0;0;2008-09-18;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
15092;2008-12-22;0;0;4;2008-12-22;0;3;1;1;74;;0;;4;1;0;1;0;0;2008-12-24;2008-12-23;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
53413;2008-12-08;1;0;12;2008-12-08;1;2;2;0;45;;0;;5;2;0;1;0;0;2008-12-10;2008-12-09;5;0;0;0;2;0;0;0;0;0;0;0;0;0;0
2896;2008-09-15;0;0;4;2008-09-15;0;1;0;0;53;;0;;4;3;0;0;0;0;2008-09-16;2008-09-15;775;0;0;0;1;2;0;0;0;0;0;0;0;0;0
27649;2008-11-14;0;0;5;2008-11-14;0;1;0;0;78;;0;BQ;5;1;0;0;0;0;2009-11-17;0000-00-00;7;0;1;0;0;0;0;0;0;0;0;0;0;0;0
41172;2008-09-26;1;0;9;2008-09-26;0;1;2;0;52;;1;BD;5;3;0;0;0;0;2008-09-30;2008-09-29;886;0;0;1;1;0;2;0;0;0;0;0;0;0;0
22731;2008-12-11;1;0;0;2008-12-11;1;1;2;0;89;;0;;4;3;0;0;0;0;2009-12-15;2008-12-12;1348;0;0;0;0;2;0;0;0;0;0;0;0;0;0
21882;2008-11-05;0;0;9;2008-11-05;0;1;2;0;33;;0;BQ;4;2;0;0;0;0;2008-11-19;2008-11-24;1384;0;0;0;0;0;0;0;0;0;0;0;0;2;0
57212;2008-12-05;0;0;9;2008-12-05;0;1;2;0;19;;0;BO;2;1;0;0;0;1;2008-12-08;2008-12-05;271;0;0;0;0;1;0;0;0;0;0;0;0;0;0
41099;2008-09-24;1;0;9;2008-09-24;0;1;3;0;81;;0;;4;5;0;0;0;0;2008-09-26;0000-00-00;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0
5617;2008-11-26;0;0;8;2008-11-26;0;1;0;0;52;;0;;4;3;0;0;0;0;2008-11-28;2008-11-27;1735;0;0;0;1;2;0;0;0;0;0;0;0;0;0
27202;2008-06-28;0;0;9;2008-06-28;0;1;0;0;66;;1;BQ;4;4;0;0;0;0;2009-07-01;2008-07-12;858;0;0;0;0;0;4;0;0;0;0;0;0;0;0
8032;2008-06-07;1;0;4;2008-06-07;0;2;2;0;59;;1;;1;2;0;1;0;0;2008-06-10;2008-06-09;1068;2;0;0;1;1;0;0;0;0;0;0;0;0;0
30446;2008-11-17;1;0;12;2008-11-17;0;3;0;0;97;;0;;3;2;0;1;0;0;2008-11-18;2008-11-17;1225;0;0;0;1;1;0;0;0;0;0;0;0;0;0
23515;2008-12-08;1;0;12;2008-12-08;0;1;3;0;76;;1;;1;1;0;0;0;0;2008-12-09;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
14108;2008-05-13;0;0;2;2008-05-13;1;1;2;0;83;;0;BQ;4;2;0;0;0;0;2009-05-18;2008-06-10;1081;0;0;0;1;2;0;0;0;0;0;0;0;0;0
908;2008-09-02;0;0;12;2008-09-02;0;3;2;0;12;;0;;5;5;0;1;0;0;2008-09-04;2008-09-03;2476;0;0;0;0;0;5;0;0;0;0;0;0;0;0
51997;2008-08-19;1;0;12;2008-08-19;0;3;3;0;39;;0;AQ;3;1;0;0;0;0;2008-08-20;2008-08-19;494;0;0;0;1;0;0;0;0;0;0;0;0;0;0
14916;2008-08-15;0;0;0;2008-08-15;0;1;1;1;28;;0;;2;1;0;0;0;0;2008-08-29;2008-08-21;113;0;0;0;0;0;0;0;0;0;0;1;0;0;0
37804;2008-11-07;0;0;2;2008-11-07;0;1;2;0;04;;0;AB;3;2;0;0;0;0;2008-11-11;2008-11-08;854;0;0;0;2;0;0;0;0;0;0;0;0;0;0
22554;2008-11-24;2;0;12;2008-11-24;0;3;3;0;80;;0;;4;1;0;1;0;0;2008-11-26;0000-00-00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
66216;2008-11-24;0;0;12;2008-11-24;0;1;3;0;45;;0;;2;1;0;0;0;1;2008-11-26;2008-11-25;228;0;0;0;1;0;0;0;0;0;0;0;0;0;0
62408;2008-10-03;1;0;12;2008-10-03;1;1;0;0;30;;1;AX;1;1;0;0;0;0;2008-10-07;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
29388;2008-08-31;0;0;9;2008-08-31;0;3;2;0;42;;0;;4;1;0;1;0;0;2008-09-02;2008-09-01;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0
3986;2008-12-09;1;0;12;2008-12-09;0;1;2;0;33;;0;;4;2;0;0;0;0;2008-12-10;2008-12-09;668;1;0;0;0;0;0;0;0;0;0;0;0;0;2
29762;2008-10-30;0;0;8;2008-10-30;0;3;1;1;24;;0;;4;1;0;1;0;0;2008-10-31;2008-10-30;858;0;0;0;0;0;2;0;0;0;0;0;0;0;0
7440;2008-07-01;0;0;9;2008-07-01;0;1;1;1;97;;0;BQ;2;1;0;0;0;0;2008-07-15;2008-07-09;118;0;0;0;0;0;0;0;0;0;0;1;0;0;0
25796;2008-05-22;0;0;11;2008-05-22;0;3;1;1;73;;0;;4;1;0;1;0;0;2008-05-26;2008-05-23;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
6554;2008-11-09;0;0;4;2008-11-09;1;1;0;0;28;;0;;2;1;0;0;0;0;2008-11-11;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
3645;2008-12-26;1;0;8;2008-12-26;0;2;0;0;54;;1;;1;2;0;1;0;0;2008-12-30;2008-12-29;801;0;0;0;0;0;2;0;0;0;0;0;0;0;0
61871;2008-12-05;1;0;12;2008-12-05;0;1;2;0;82;;0;;2;1;0;0;0;0;2008-12-08;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
53946;2008-11-13;0;0;4;2008-11-07;0;1;2;0;84;;1;CA;3;3;0;0;0;0;2008-11-14;2008-11-13;559;0;0;0;1;2;0;0;0;0;0;0;0;0;0
53843;2008-12-13;0;0;4;2008-12-13;0;1;0;0;74;;0;;4;2;0;0;0;0;2008-12-16;2008-12-14;753;0;0;0;2;0;0;0;0;0;0;0;0;0;0
36732;2008-07-21;1;0;12;2008-07-21;0;1;0;0;91;;1;BI;4;4;0;0;0;0;2008-07-23;2008-07-22;889;0;0;0;4;0;0;0;0;0;0;0;0;0;0
58911;2008-04-16;1;0;8;2008-04-16;0;1;0;0;82;;0;;4;1;0;0;0;0;2008-06-02;2008-06-04;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0
14020;2008-12-08;0;0;11;2008-12-08;1;3;1;1;94;;0;;5;1;0;1;0;0;2008-12-09;2008-12-08;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0
15932;2008-09-28;1;0;12;2008-09-28;0;1;0;0;22;;1;AX;1;1;0;0;0;0;2008-09-30;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
37259;2008-04-07;1;0;9;2008-04-07;0;2;1;1;46;;0;;4;1;0;1;0;0;2008-04-08;2008-04-08;667;0;0;0;1;0;0;0;0;0;0;0;0;0;0
65815;2008-07-23;0;0;8;2008-07-23;0;1;3;0;28;;0;;1;1;0;0;0;0;2008-07-25;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
59075;2008-11-04;1;0;12;2008-11-04;0;1;0;0;50;;0;;5;1;0;0;0;0;2008-11-05;2008-11-05;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2969;2008-09-05;0;0;9;2008-09-05;0;1;2;0;61;;0;;1;1;0;0;0;1;2008-09-08;2008-09-06;288;0;0;1;0;0;1;0;0;0;0;0;0;0;0
63791;2008-05-23;2;0;9;2008-05-23;0;1;0;0;68;;1;;3;2;0;0;0;0;2008-05-27;2008-05-24;373;0;0;0;1;1;0;0;0;0;0;0;0;0;0
27383;2008-04-17;0;0;12;2008-04-17;0;1;0;0;04;;0;;5;1;0;0;0;0;2008-06-03;2008-06-04;515;0;1;0;0;0;0;0;0;0;0;0;0;0;0
34466;2008-12-04;0;0;12;2008-12-04;0;1;0;0;85;80;0;BQ;2;1;0;0;0;1;2008-12-08;2008-12-05;286;0;0;0;0;0;0;0;0;0;0;0;0;2;0
12560;2008-11-16;1;0;4;2008-11-16;0;2;2;0;33;;0;;4;2;0;1;0;0;2008-11-18;2008-11-17;635;0;0;0;2;0;0;0;0;0;0;0;0;0;0
8966;2008-06-14;0;0;0;2008-06-14;1;1;0;0;38;;0;BQ;2;1;0;0;0;0;2008-06-17;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
54336;2008-07-30;0;0;9;2008-07-30;0;1;0;0;66;;0;BQ;5;4;0;0;0;0;2008-08-13;2008-08-01;1172;0;0;0;0;0;4;0;0;0;0;0;0;0;0
33507;2008-05-27;0;0;0;2008-05-27;0;3;2;0;55;;0;;4;3;0;1;0;0;2008-05-29;2008-05-28;1003;0;0;0;2;1;0;0;0;0;0;0;0;0;0
55164;2008-04-28;1;0;2;2008-04-28;0;3;2;0;76;76;0;;4;1;0;1;0;0;2008-04-29;2008-04-28;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
10256;2008-06-22;0;0;1;2008-06-22;0;3;1;1;23;;0;;4;1;0;1;0;0;2008-06-24;2008-06-23;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0
37589;2008-12-06;0;0;12;2008-12-06;0;1;0;0;50;;0;;3;1;0;0;0;0;2008-12-09;2008-12-07;645;1;0;0;1;0;0;0;0;0;0;0;0;0;0
9426;2009-01-06;0;0;4;2008-12-18;1;2;1;1;41;;0;;2;3;0;1;0;0;2009-01-08;2009-01-06;553;0;0;0;3;0;0;0;0;0;0;0;0;0;0
25182;2008-09-08;0;0;9;2008-09-08;0;3;2;0;12;;0;;2;1;0;1;0;1;2008-09-10;2008-09-09;464;0;0;0;0;0;1;0;0;0;0;0;0;0;0
12380;2008-08-04;2;0;12;2008-08-04;0;3;1;1;63;;0;;5;2;0;1;0;0;2008-08-05;2008-08-05;962;0;0;0;2;0;0;0;0;0;0;0;0;0;0
35188;2008-09-19;0;0;9;2008-09-19;0;1;0;0;72;;1;AX;1;1;0;0;0;0;2008-09-23;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
34736;2008-10-08;0;0;9;2008-10-08;0;3;1;1;49;;0;;4;5;0;1;0;0;2008-10-09;2008-10-09;1028;0;0;0;3;2;0;0;0;0;0;0;0;0;0
15702;2008-07-22;0;0;5;2008-07-22;0;1;0;0;60;;0;;2;1;0;0;0;1;2008-08-05;2008-08-15;451;0;0;0;0;0;0;0;0;0;0;0;0;1;0
62609;2008-04-16;1;0;9;2008-04-16;0;1;1;1;35;;0;BQ;3;1;0;0;0;0;2008-04-18;2008-04-24;657;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2893;2008-05-04;1;1;12;2008-05-04;0;1;3;0;67;;0;;3;2;0;0;0;1;2008-05-20;2008-05-17;663;0;0;0;0;0;0;0;0;0;0;0;0;2;0
51892;2008-12-13;0;0;8;2008-12-13;0;1;0;0;75;;0;;2;1;0;0;0;1;2008-12-16;2008-12-14;540;0;0;0;3;0;0;0;0;0;0;0;0;0;0
49347;2008-08-26;1;0;4;2008-08-26;0;3;1;1;65;;0;;3;2;0;1;0;0;2008-08-27;2008-08-27;194;0;0;0;0;0;0;0;2;0;0;0;0;0;0
28654;2008-06-21;0;0;10;2008-06-21;0;2;2;0;50;;0;;1;1;0;1;0;1;2008-06-24;2008-06-23;364;0;0;0;0;0;0;0;0;0;0;0;0;1;0
53219;2008-08-15;0;0;12;2008-08-15;0;3;1;1;53;;0;;2;2;0;1;0;0;2008-08-19;2008-08-19;759;0;0;0;1;1;0;0;0;0;0;0;0;0;0
64358;2008-11-11;0;0;4;2008-11-11;1;3;1;1;65;;0;;1;1;0;1;0;0;2008-11-13;2008-11-13;160;0;0;0;1;0;0;0;0;0;0;0;0;0;0
44026;2008-06-30;0;0;12;2008-06-30;1;1;0;0;14;;0;;3;2;0;0;0;0;2008-07-02;2008-07-01;401;0;0;0;2;0;0;0;0;0;0;0;0;0;0
8740;2008-11-12;0;0;0;2008-11-12;1;1;0;0;22;;0;;5;3;0;0;0;0;2008-11-26;2008-11-24;1739;0;0;0;0;0;0;0;0;0;0;0;0;3;0
42976;2008-12-28;0;0;3;2008-12-28;0;1;0;0;22;;0;;2;1;0;0;0;1;2008-12-30;2009-02-02;118;0;0;0;0;0;0;0;0;0;0;0;0;0;1
28890;2008-11-19;2;0;12;2008-11-19;0;1;3;0;10;;0;;1;1;0;0;0;0;2008-11-20;0000-00-00;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
52726;2008-09-09;0;0;4;2008-09-09;0;2;1;1;47;;0;;2;1;0;1;0;0;2008-09-10;2008-09-10;119;0;0;0;0;0;0;0;0;0;1;0;0;0;0
14886;2008-09-11;0;0;8;2008-09-11;0;2;0;0;47;;1;;1;2;0;1;0;0;2008-09-12;2008-09-12;306;0;0;0;0;0;0;0;0;0;0;0;0;0;2
16920;2008-11-06;1;0;11;2008-11-06;0;1;2;0;14;;0;;4;5;0;0;0;0;2008-11-07;0000-00-00;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0
22341;2008-06-04;1;0;8;2008-06-04;0;1;1;1;24;;0;;2;2;0;0;0;0;2008-06-17;2008-06-21;1045;0;0;0;0;0;0;0;0;0;0;0;0;2;0
39567;2008-04-05;1;0;5;2008-04-05;0;3;0;0;31;;0;;1;1;0;1;0;0;2008-04-08;2008-04-07;230;0;0;0;0;1;0;0;0;0;0;0;0;0;0
25656;2008-09-06;2;0;12;2008-09-06;1;2;0;0;45;;0;;4;4;0;1;0;0;2008-09-09;2008-09-08;1660;0;0;0;2;2;0;0;0;0;0;0;0;0;0
62226;2008-09-05;0;0;8;2008-09-05;0;3;0;0;58;;0;;3;1;0;1;0;1;2008-09-09;2008-09-06;415;0;0;0;1;0;0;0;0;0;0;0;0;0;0
27980;2008-04-04;1;0;0;2008-04-04;0;3;2;0;22;;0;;2;1;0;1;0;1;2008-04-07;2008-04-04;399;0;0;0;0;1;0;0;0;0;0;0;0;0;0
30743;2008-09-21;0;0;8;2008-09-21;0;3;1;1;64;;0;;2;1;0;1;0;0;2008-09-23;2008-09-22;156;0;0;0;1;0;0;0;0;0;0;0;0;0;0
44400;2008-10-22;2;0;2;2008-10-22;0;1;2;0;56;;1;BD;4;1;0;0;0;0;2008-10-24;2008-10-23;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0
60128;2008-11-02;0;0;9;2008-11-02;0;3;0;0;04;;0;;4;1;0;1;0;0;2008-11-04;2008-11-03;914;0;0;0;0;0;0;0;0;0;0;0;0;0;1
49861;2008-12-20;0;0;2;2008-12-20;0;1;2;0;09;;0;;2;1;0;0;0;1;2008-12-23;2008-12-21;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
36223;2008-05-19;0;0;2;2008-05-19;0;3;1;1;85;;0;AB;5;3;0;1;0;0;2008-05-20;2008-05-20;925;0;0;0;3;0;0;0;0;0;0;0;0;0;0
38711;2008-12-25;1;0;12;2008-12-25;0;1;1;1;95;;0;;2;1;0;0;0;0;2008-12-26;2008-12-30;106;0;0;0;0;0;0;0;0;0;1;0;0;0;0
53264;2008-08-19;0;0;2;2008-08-19;0;1;0;0;56;;1;AR;1;1;0;0;0;0;2008-08-21;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
47642;2008-12-01;0;0;12;2008-12-01;0;3;1;1;38;;0;;2;2;0;1;0;0;2008-12-03;2008-12-03;598;0;0;0;2;0;0;0;0;0;0;0;0;0;0
65776;2008-05-31;0;0;1;2008-05-31;0;1;2;0;44;;0;;2;2;0;0;0;0;2008-06-03;0000-00-00;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
52313;2008-12-21;1;0;6;2008-12-21;0;1;0;0;12;;0;;4;3;0;0;0;0;2008-12-23;2008-12-22;856;0;0;0;3;0;0;0;0;0;0;0;0;0;0
43324;2008-10-20;1;0;8;2008-10-20;0;1;3;0;65;;0;;5;1;0;0;0;0;2008-11-04;2008-10-30;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0
53887;2008-11-30;1;0;9;2008-11-30;0;2;2;0;47;;0;;4;3;0;1;0;0;2008-12-02;2008-12-01;847;0;0;0;3;0;0;0;0;0;0;0;0;0;0
303;2008-11-30;1;0;9;2008-11-30;0;1;0;0;39;;0;;3;1;0;0;0;0;2008-12-02;2008-12-01;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
13078;2008-11-03;2;0;12;2008-11-03;0;1;3;0;70;;0;;3;1;0;0;0;0;2008-11-04;2008-11-03;467;0;0;0;1;0;0;0;0;0;0;0;0;0;0
44628;2008-08-08;0;0;9;2008-08-08;0;1;1;1;66;;0;BQ;3;3;0;0;0;0;2008-08-12;2008-08-09;558;0;0;0;0;0;3;0;0;0;0;0;0;0;0
47546;2008-10-12;2;0;12;2008-10-12;0;1;2;0;67;67;0;BD;5;3;0;0;0;0;2008-10-14;2008-10-13;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0
31266;2008-07-28;0;0;9;2008-07-28;0;1;3;0;42;;1;;4;3;0;0;0;0;2008-07-30;2008-07-29;1131;0;0;0;2;1;0;0;0;0;0;0;0;0;0
18898;2008-04-29;1;0;3;2008-04-29;0;1;1;1;20;;0;;5;5;0;0;0;0;2008-05-14;2008-05-03;2333;0;0;0;3;0;0;0;0;0;2;0;0;0;0
458;2008-06-11;0;0;4;2008-06-11;0;2;1;1;58;;0;;1;1;0;1;0;0;2008-06-13;2008-06-13;282;0;0;0;1;0;0;0;0;0;0;0;0;0;0
36724;2008-10-25;0;0;0;2008-10-25;1;3;1;1;09;;0;;4;3;0;1;0;0;2008-10-28;2008-10-27;1693;0;0;0;0;3;0;0;0;0;0;0;0;0;0
38844;2008-05-14;1;0;4;2008-05-14;1;1;1;1;70;;0;;4;1;0;0;0;0;2008-05-15;2008-05-14;520;0;0;0;0;0;0;0;0;0;1;0;0;0;0
10855;2008-09-23;1;0;2;2008-09-23;0;3;0;0;97;;0;;3;1;0;1;0;0;2008-09-25;2008-09-24;686;0;0;0;1;0;0;0;0;0;0;0;0;0;0
33453;2008-12-16;2;0;12;2008-12-16;1;3;1;1;18;;0;;4;2;0;1;0;0;2008-12-18;2008-12-18;871;0;0;0;2;0;0;0;0;0;0;0;0;0;0
1198;2008-10-24;1;0;1;2008-10-24;0;2;2;0;50;;1;;1;1;0;1;0;0;2008-10-27;2008-10-25;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
41697;2008-12-03;0;0;12;2008-12-03;1;3;0;0;23;;0;;4;4;0;1;0;0;2008-12-05;2008-12-04;1777;1;0;0;2;0;1;0;0;0;0;0;0;0;1
49217;2008-06-15;1;0;12;2008-06-15;1;1;2;0;86;;0;;2;1;0;0;0;0;2008-06-17;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
63360;2008-09-02;1;0;12;2008-09-02;0;3;1;1;64;;0;;3;2;0;1;0;0;2008-09-03;2008-09-18;303;0;1;0;0;0;0;0;0;0;0;1;0;0;0
21484;2008-12-08;0;0;4;2008-12-08;0;1;0;0;58;;0;;4;6;0;0;0;0;2008-12-10;2008-12-09;869;0;0;0;0;0;0;0;0;0;0;0;0;0;6
45804;2008-10-06;0;0;9;2008-10-06;0;2;1;1;47;;0;;2;1;0;1;0;0;2008-10-07;2008-10-07;428;0;0;0;0;1;0;0;0;0;0;0;0;0;0
742;2008-06-09;0;0;12;2008-06-09;1;1;1;1;67;;0;;1;1;0;0;0;0;2008-06-11;2008-06-11;337;0;0;0;0;1;0;0;0;0;0;0;0;0;0
49875;2008-07-11;1;0;4;2008-07-11;0;2;0;0;48;;1;;1;1;0;1;0;1;2008-07-15;2008-07-12;446;0;0;0;1;0;0;0;0;0;0;0;0;0;0
25237;2008-08-21;1;0;9;2008-08-21;0;1;0;0;41;;0;BR;4;1;0;0;0;0;2008-08-25;2008-08-22;940;0;0;0;0;0;1;0;0;0;0;0;0;0;0
46460;2008-08-15;1;0;5;2008-08-15;0;1;3;0;10;12;0;;2;1;0;0;0;1;2008-08-18;2008-08-16;419;0;0;0;0;0;0;0;0;0;0;0;0;1;0
32893;2008-10-26;1;0;0;2008-10-26;1;3;3;0;65;;0;AQ;5;4;0;0;0;0;2008-10-28;2008-10-27;2925;0;0;0;4;0;0;0;0;0;0;0;0;0;0
16671;2008-07-21;0;0;9;2008-05-28;0;3;1;1;24;;0;;4;3;0;1;0;0;2008-08-05;2008-07-29;313;0;0;0;0;0;0;0;0;0;0;3;0;0;0
40410;2008-07-03;0;0;4;2008-07-03;0;3;1;1;46;;0;;3;1;0;1;0;0;2008-07-04;2008-07-03;500;1;0;0;0;0;1;0;0;0;0;0;0;0;0
